"ParkName","UnitCode","ParkType","Region","State","Year","Month","RecreationVisits","NonRecreationVisits","RecreationHours","NonRecreationHours","ConcessionerLodging","ConcessionerCamping","TentCampers","RVCampers","Backcountry","NonRecreationOvernightStays","MiscellaneousOvernightStays","ParkNameTotal","UnitCodeTotal","ParkTypeTotal","RegionTotal","StateTotal","YearTotal","RecreationVisitsTotal","NonRecreationVisitsTotal","RecreationHoursTotal","NonRecreationHoursTotal","ConcessionerLodgingTotal","ConcessionerCampingTotal","TentCampersTotal","RVCampersTotal","BackcountryTotal","NonRecreationOvernightStaysTotal","MiscellaneousOvernightStaysTotal"
"Redwood NP","REDW","National Park","Pacific West ","CA",2019,1,"17,129","0","45,163","0","0","0","0","0","0","0","0","Redwood NP","REDW","National Park","Pacific West ","CA",2019,"504,722","0","1,762,772","0","0","0","2,721","0","3,276","0","1,818"
"Redwood NP","REDW","National Park","Pacific West ","CA",2019,2,"17,768","0","53,060","0","0","0","41","0","20","0","2","Redwood NP","REDW","National Park","Pacific West ","CA",2019,"504,722","0","1,762,772","0","0","0","2,721","0","3,276","0","1,818"
"Redwood NP","REDW","National Park","Pacific West ","CA",2019,3,"30,938","0","78,363","0","0","0","213","0","66","0","8","Redwood NP","REDW","National Park","Pacific West ","CA",2019,"504,722","0","1,762,772","0","0","0","2,721","0","3,276","0","1,818"
"Redwood NP","REDW","National Park","Pacific West ","CA",2019,4,"33,179","0","97,662","0","0","0","121","0","118","0","41","Redwood NP","REDW","National Park","Pacific West ","CA",2019,"504,722","0","1,762,772","0","0","0","2,721","0","3,276","0","1,818"
"Redwood NP","REDW","National Park","Pacific West ","CA",2019,5,"62,796","0","212,106","0","0","0","525","0","295","0","118","Redwood NP","REDW","National Park","Pacific West ","CA",2019,"504,722","0","1,762,772","0","0","0","2,721","0","3,276","0","1,818"
"Redwood NP","REDW","National Park","Pacific West ","CA",2019,6,"76,137","0","244,207","0","0","0","497","0","487","0","118","Redwood NP","REDW","National Park","Pacific West ","CA",2019,"504,722","0","1,762,772","0","0","0","2,721","0","3,276","0","1,818"
"Redwood NP","REDW","National Park","Pacific West ","CA",2019,7,"69,750","0","273,358","0","0","0","474","0","941","0","92","Redwood NP","REDW","National Park","Pacific West ","CA",2019,"504,722","0","1,762,772","0","0","0","2,721","0","3,276","0","1,818"
"Redwood NP","REDW","National Park","Pacific West ","CA",2019,8,"55,227","0","222,441","0","0","0","416","0","667","0","369","Redwood NP","REDW","National Park","Pacific West ","CA",2019,"504,722","0","1,762,772","0","0","0","2,721","0","3,276","0","1,818"
"Redwood NP","REDW","National Park","Pacific West ","CA",2019,9,"55,568","0","214,352","0","0","0","216","0","405","0","429","Redwood NP","REDW","National Park","Pacific West ","CA",2019,"504,722","0","1,762,772","0","0","0","2,721","0","3,276","0","1,818"
"Redwood NP","REDW","National Park","Pacific West ","CA",2019,10,"42,048","0","164,604","0","0","0","116","0","156","0","641","Redwood NP","REDW","National Park","Pacific West ","CA",2019,"504,722","0","1,762,772","0","0","0","2,721","0","3,276","0","1,818"
"Redwood NP","REDW","National Park","Pacific West ","CA",2019,11,"24,430","0","87,097","0","0","0","52","0","87","0","0","Redwood NP","REDW","National Park","Pacific West ","CA",2019,"504,722","0","1,762,772","0","0","0","2,721","0","3,276","0","1,818"
"Redwood NP","REDW","National Park","Pacific West ","CA",2019,12,"19,752","0","70,359","0","0","0","50","0","34","0","0","Redwood NP","REDW","National Park","Pacific West ","CA",2019,"504,722","0","1,762,772","0","0","0","2,721","0","3,276","0","1,818"
"Redwood NP","REDW","National Park","Pacific West ","CA",2020,1,"24,128","0","85,092","0","0","0","10","0","10","0","0","Redwood NP","REDW","National Park","Pacific West ","CA",2020,"265,177","0","1,152,794","0","0","0","1,706","0","4,931","0","11"
"Redwood NP","REDW","National Park","Pacific West ","CA",2020,2,"21,201","0","76,417","0","0","0","43","0","37","0","0","Redwood NP","REDW","National Park","Pacific West ","CA",2020,"265,177","0","1,152,794","0","0","0","1,706","0","4,931","0","11"
"Redwood NP","REDW","National Park","Pacific West ","CA",2020,3,"9,079","0","35,925","0","0","0","120","0","39","0","11","Redwood NP","REDW","National Park","Pacific West ","CA",2020,"265,177","0","1,152,794","0","0","0","1,706","0","4,931","0","11"
"Redwood NP","REDW","National Park","Pacific West ","CA",2020,4,"5,212","0","18,242","0","0","0","0","0","0","0","0","Redwood NP","REDW","National Park","Pacific West ","CA",2020,"265,177","0","1,152,794","0","0","0","1,706","0","4,931","0","11"
"Redwood NP","REDW","National Park","Pacific West ","CA",2020,5,"25,258","0","88,404","0","0","0","0","0","0","0","0","Redwood NP","REDW","National Park","Pacific West ","CA",2020,"265,177","0","1,152,794","0","0","0","1,706","0","4,931","0","11"
"Redwood NP","REDW","National Park","Pacific West ","CA",2020,6,"29,408","0","107,960","0","0","0","18","0","118","0","0","Redwood NP","REDW","National Park","Pacific West ","CA",2020,"265,177","0","1,152,794","0","0","0","1,706","0","4,931","0","11"
"Redwood NP","REDW","National Park","Pacific West ","CA",2020,7,"39,126","0","198,410","0","0","0","300","0","1,400","0","0","Redwood NP","REDW","National Park","Pacific West ","CA",2020,"265,177","0","1,152,794","0","0","0","1,706","0","4,931","0","11"
"Redwood NP","REDW","National Park","Pacific West ","CA",2020,8,"38,488","0","213,912","0","0","0","548","0","1,731","0","0","Redwood NP","REDW","National Park","Pacific West ","CA",2020,"265,177","0","1,152,794","0","0","0","1,706","0","4,931","0","11"
"Redwood NP","REDW","National Park","Pacific West ","CA",2020,9,"21,343","0","99,554","0","0","0","186","0","534","0","0","Redwood NP","REDW","National Park","Pacific West ","CA",2020,"265,177","0","1,152,794","0","0","0","1,706","0","4,931","0","11"
"Redwood NP","REDW","National Park","Pacific West ","CA",2020,10,"21,833","0","102,774","0","0","0","187","0","606","0","0","Redwood NP","REDW","National Park","Pacific West ","CA",2020,"265,177","0","1,152,794","0","0","0","1,706","0","4,931","0","11"
"Redwood NP","REDW","National Park","Pacific West ","CA",2020,11,"15,981","0","70,297","0","0","0","170","0","307","0","0","Redwood NP","REDW","National Park","Pacific West ","CA",2020,"265,177","0","1,152,794","0","0","0","1,706","0","4,931","0","11"
"Redwood NP","REDW","National Park","Pacific West ","CA",2020,12,"14,120","0","55,807","0","0","0","124","0","149","0","0","Redwood NP","REDW","National Park","Pacific West ","CA",2020,"265,177","0","1,152,794","0","0","0","1,706","0","4,931","0","11"
"Redwood NP","REDW","National Park","Pacific West ","CA",2021,1,"19,790","902","71,307","902","0","0","39","0","95","0","0","Redwood NP","REDW","National Park","Pacific West ","CA",2021,"435,879","10,824","1,795,847","2,724","0","0","3,940","0","12,271","0","300"
"Redwood NP","REDW","National Park","Pacific West ","CA",2021,2,"19,708","902","70,182","902","0","0","20","0","56","0","0","Redwood NP","REDW","National Park","Pacific West ","CA",2021,"435,879","10,824","1,795,847","2,724","0","0","3,940","0","12,271","0","300"
"Redwood NP","REDW","National Park","Pacific West ","CA",2021,3,"20,645","902","83,286","902","0","0","198","0","513","0","0","Redwood NP","REDW","National Park","Pacific West ","CA",2021,"435,879","10,824","1,795,847","2,724","0","0","3,940","0","12,271","0","300"
"Redwood NP","REDW","National Park","Pacific West ","CA",2021,4,"24,290","902","98,193","902","0","0","147","0","613","0","0","Redwood NP","REDW","National Park","Pacific West ","CA",2021,"435,879","10,824","1,795,847","2,724","0","0","3,940","0","12,271","0","300"
"Redwood NP","REDW","National Park","Pacific West ","CA",2021,5,"43,346","902","182,756","902","0","0","461","0","1,444","0","0","Redwood NP","REDW","National Park","Pacific West ","CA",2021,"435,879","10,824","1,795,847","2,724","0","0","3,940","0","12,271","0","300"
"Redwood NP","REDW","National Park","Pacific West ","CA",2021,6,"53,024","902","234,347","902","0","0","705","0","2,268","0","0","Redwood NP","REDW","National Park","Pacific West ","CA",2021,"435,879","10,824","1,795,847","2,724","0","0","3,940","0","12,271","0","300"
"Redwood NP","REDW","National Park","Pacific West ","CA",2021,7,"56,573","902","254,764","902","0","0","901","0","2,605","0","35","Redwood NP","REDW","National Park","Pacific West ","CA",2021,"435,879","10,824","1,795,847","2,724","0","0","3,940","0","12,271","0","300"
"Redwood NP","REDW","National Park","Pacific West ","CA",2021,8,"58,121","902","251,907","902","0","0","537","0","2,190","0","65","Redwood NP","REDW","National Park","Pacific West ","CA",2021,"435,879","10,824","1,795,847","2,724","0","0","3,940","0","12,271","0","300"
"Redwood NP","REDW","National Park","Pacific West ","CA",2021,9,"57,927","902","232,005","902","0","0","525","0","1,361","0","0","Redwood NP","REDW","National Park","Pacific West ","CA",2021,"435,879","10,824","1,795,847","2,724","0","0","3,940","0","12,271","0","300"
"Redwood NP","REDW","National Park","Pacific West ","CA",2021,10,"38,708","902","152,894","902","0","0","201","0","650","0","160","Redwood NP","REDW","National Park","Pacific West ","CA",2021,"435,879","10,824","1,795,847","2,724","0","0","3,940","0","12,271","0","300"
"Redwood NP","REDW","National Park","Pacific West ","CA",2021,11,"23,828","902","91,373","902","0","0","166","0","331","0","40","Redwood NP","REDW","National Park","Pacific West ","CA",2021,"435,879","10,824","1,795,847","2,724","0","0","3,940","0","12,271","0","300"
"Redwood NP","REDW","National Park","Pacific West ","CA",2021,12,"19,919","902","72,833","902","0","0","40","0","145","0","0","Redwood NP","REDW","National Park","Pacific West ","CA",2021,"435,879","10,824","1,795,847","2,724","0","0","3,940","0","12,271","0","300"
"Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1979,1,"53,585","50","326,130","50","0","0","65","119","201","0","0","Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1979,"2,568,530","11,456","19,928,904","34,368","0","0","138,381","170,300","56,560","0","11,236"
"Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1979,2,"85,931","42","522,222","42","0","0","104","233","216","0","0","Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1979,"2,568,530","11,456","19,928,904","34,368","0","0","138,381","170,300","56,560","0","11,236"
"Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1979,3,"75,070","50","463,392","50","0","0","284","347","450","0","0","Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1979,"2,568,530","11,456","19,928,904","34,368","0","0","138,381","170,300","56,560","0","11,236"
"Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1979,4,"66,873","26","420,402","26","0","0","791","566","240","0","0","Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1979,"2,568,530","11,456","19,928,904","34,368","0","0","138,381","170,300","56,560","0","11,236"
"Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1979,5,"79,577","44","552,546","44","0","0","3,552","2,057","648","0","0","Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1979,"2,568,530","11,456","19,928,904","34,368","0","0","138,381","170,300","56,560","0","11,236"
"Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1979,6,"368,257","1,966","2,760,810","1,966","0","0","23,239","17,101","4,336","0","1,263","Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1979,"2,568,530","11,456","19,928,904","34,368","0","0","138,381","170,300","56,560","0","11,236"
"Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1979,7,"553,294","2,892","4,422,552","2,892","0","0","40,034","33,228","14,179","0","4,458","Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1979,"2,568,530","11,456","19,928,904","34,368","0","0","138,381","170,300","56,560","0","11,236"
"Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1979,8,"600,221","3,254","4,816,290","3,254","0","0","41,853","31,051","23,216","0","5,127","Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1979,"2,568,530","11,456","19,928,904","34,368","0","0","138,381","170,300","56,560","0","11,236"
"Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1979,9,"376,202","2,118","3,667,908","2,118","0","0","24,269","82,796","10,105","0","388","Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1979,"2,568,530","11,456","19,928,904","34,368","0","0","138,381","170,300","56,560","0","11,236"
"Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1979,10,"198,374","900","1,285,080","900","0","0","3,561","2,310","2,032","0","0","Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1979,"2,568,530","11,456","19,928,904","34,368","0","0","138,381","170,300","56,560","0","11,236"
"Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1979,11,"50,283","58","318,510","58","0","0","431","409","561","0","0","Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1979,"2,568,530","11,456","19,928,904","34,368","0","0","138,381","170,300","56,560","0","11,236"
"Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1979,12,"60,863","56","373,062","56","0","0","198","83","376","0","0","Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1979,"2,568,530","11,456","19,928,904","34,368","0","0","138,381","170,300","56,560","0","11,236"
"Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1980,1,"42,902","28","263,280","28","0","0","151","58","280","0","0","Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1980,"2,641,937","12,260","19,992,222","36,780","0","0","142,249","103,698","57,465","0","13,642"
"Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1980,2,"59,403","44","361,110","44","0","0","108","86","197","0","0","Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1980,"2,641,937","12,260","19,992,222","36,780","0","0","142,249","103,698","57,465","0","13,642"
"Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1980,3,"58,790","24","366,516","24","0","0","320","194","634","0","0","Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1980,"2,641,937","12,260","19,992,222","36,780","0","0","142,249","103,698","57,465","0","13,642"
"Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1980,4,"64,299","142","396,462","142","0","0","342","251","296","0","0","Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1980,"2,641,937","12,260","19,992,222","36,780","0","0","142,249","103,698","57,465","0","13,642"
"Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1980,5,"93,210","98","645,828","98","0","0","4,126","2,389","699","0","0","Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1980,"2,641,937","12,260","19,992,222","36,780","0","0","142,249","103,698","57,465","0","13,642"
"Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1980,6,"410,449","2,384","3,108,666","2,384","0","0","27,823","17,975","5,874","0","2,159","Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1980,"2,641,937","12,260","19,992,222","36,780","0","0","142,249","103,698","57,465","0","13,642"
"Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1980,7,"573,465","3,748","4,562,826","3,748","0","0","39,014","33,329","15,653","0","5,507","Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1980,"2,641,937","12,260","19,992,222","36,780","0","0","142,249","103,698","57,465","0","13,642"
"Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1980,8,"609,383","3,634","4,865,262","3,634","0","0","42,131","31,487","22,043","0","5,086","Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1980,"2,641,937","12,260","19,992,222","36,780","0","0","142,249","103,698","57,465","0","13,642"
"Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1980,9,"389,771","1,472","2,888,418","1,472","0","0","22,785","13,611","8,530","0","890","Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1980,"2,641,937","12,260","19,992,222","36,780","0","0","142,249","103,698","57,465","0","13,642"
"Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1980,10,"219,495","532","1,455,666","532","0","0","5,073","3,969","2,516","0","0","Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1980,"2,641,937","12,260","19,992,222","36,780","0","0","142,249","103,698","57,465","0","13,642"
"Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1980,11,"51,344","100","651,888","100","0","0","230","152","274","0","0","Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1980,"2,641,937","12,260","19,992,222","36,780","0","0","142,249","103,698","57,465","0","13,642"
"Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1980,12,"69,426","54","426,300","54","0","0","146","197","469","0","0","Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1980,"2,641,937","12,260","19,992,222","36,780","0","0","142,249","103,698","57,465","0","13,642"
"Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1981,1,"52,645","60","327,342","60","0","0","265","173","518","0","0","Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1981,"2,911,242","5,838","28,998,342","17,514","0","0","138,158","104,275","53,928","0","13,702"
"Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1981,2,"47,256","0","288,108","0","0","0","82","7","292","0","0","Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1981,"2,911,242","5,838","28,998,342","17,514","0","0","138,158","104,275","53,928","0","13,702"
"Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1981,3,"63,637","0","388,350","0","0","0","89","26","429","0","0","Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1981,"2,911,242","5,838","28,998,342","17,514","0","0","138,158","104,275","53,928","0","13,702"
"Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1981,4,"78,529","0","486,342","0","0","0","520","152","592","0","0","Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1981,"2,911,242","5,838","28,998,342","17,514","0","0","138,158","104,275","53,928","0","13,702"
"Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1981,5,"130,744","0","867,072","0","0","0","4,092","1,233","1,559","0","0","Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1981,"2,911,242","5,838","28,998,342","17,514","0","0","138,158","104,275","53,928","0","13,702"
"Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1981,6,"439,671","642","3,266,694","642","0","0","25,815","16,500","9,013","0","1,061","Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1981,"2,911,242","5,838","28,998,342","17,514","0","0","138,158","104,275","53,928","0","13,702"
"Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1981,7,"674,786","2,130","5,042,424","2,130","0","0","36,193","33,716","12,900","0","5,960","Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1981,"2,911,242","5,838","28,998,342","17,514","0","0","138,158","104,275","53,928","0","13,702"
"Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1981,8,"677,202","1,908","13,085,328","1,908","0","0","38,830","32,391","17,746","0","6,126","Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1981,"2,911,242","5,838","28,998,342","17,514","0","0","138,158","104,275","53,928","0","13,702"
"Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1981,9,"430,738","656","3,206,496","656","0","0","26,671","16,660","7,953","0","555","Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1981,"2,911,242","5,838","28,998,342","17,514","0","0","138,158","104,275","53,928","0","13,702"
"Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1981,10,"202,193","170","1,335,666","170","0","0","4,926","3,085","2,198","0","0","Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1981,"2,911,242","5,838","28,998,342","17,514","0","0","138,158","104,275","53,928","0","13,702"
"Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1981,11,"51,650","54","322,716","54","0","0","465","251","352","0","0","Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1981,"2,911,242","5,838","28,998,342","17,514","0","0","138,158","104,275","53,928","0","13,702"
"Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1981,12,"62,191","218","381,804","218","0","0","210","81","376","0","0","Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1981,"2,911,242","5,838","28,998,342","17,514","0","0","138,158","104,275","53,928","0","13,702"
"Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1982,1,"65,547","316","398,802","316","0","0","154","58","248","0","0","Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1982,"2,564,116","14,786","18,368,158","44,358","0","0","120,931","84,273","44,714","0","10,120"
"Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1982,2,"59,558","48","363,372","48","0","0","172","108","222","0","0","Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1982,"2,564,116","14,786","18,368,158","44,358","0","0","120,931","84,273","44,714","0","10,120"
"Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1982,3,"64,554","54","403,560","54","0","0","477","381","495","0","0","Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1982,"2,564,116","14,786","18,368,158","44,358","0","0","120,931","84,273","44,714","0","10,120"
"Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1982,4,"74,092","174","460,282","174","0","0","507","316","387","0","0","Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1982,"2,564,116","14,786","18,368,158","44,358","0","0","120,931","84,273","44,714","0","10,120"
"Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1982,5,"106,375","298","677,778","298","0","0","1,698","1,081","515","0","0","Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1982,"2,564,116","14,786","18,368,158","44,358","0","0","120,931","84,273","44,714","0","10,120"
"Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1982,6,"366,311","2,796","2,686,686","2,796","0","0","20,688","15,585","5,127","0","1,142","Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1982,"2,564,116","14,786","18,368,158","44,358","0","0","120,931","84,273","44,714","0","10,120"
"Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1982,7,"573,923","3,274","4,462,038","3,274","0","0","37,980","28,952","13,395","0","4,584","Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1982,"2,564,116","14,786","18,368,158","44,358","0","0","120,931","84,273","44,714","0","10,120"
"Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1982,8,"613,132","4,406","4,573,920","4,406","0","0","38,098","26,301","16,201","0","3,668","Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1982,"2,564,116","14,786","18,368,158","44,358","0","0","120,931","84,273","44,714","0","10,120"
"Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1982,9,"360,870","2,428","2,579,256","2,428","0","0","18,147","9,352","6,293","0","711","Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1982,"2,564,116","14,786","18,368,158","44,358","0","0","120,931","84,273","44,714","0","10,120"
"Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1982,10,"177,760","736","1,132,464","736","0","0","2,519","1,851","1,107","0","15","Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1982,"2,564,116","14,786","18,368,158","44,358","0","0","120,931","84,273","44,714","0","10,120"
"Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1982,11,"51,377","58","319,746","58","0","0","370","240","347","0","0","Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1982,"2,564,116","14,786","18,368,158","44,358","0","0","120,931","84,273","44,714","0","10,120"
"Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1982,12,"50,617","198","310,254","198","0","0","121","48","377","0","0","Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1982,"2,564,116","14,786","18,368,158","44,358","0","0","120,931","84,273","44,714","0","10,120"
"Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1983,1,"67,598","3,778","412,200","3,778","0","0","179","49","323","0","0","Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1983,"2,599,006","102,080","18,505,164","65,854","0","0","108,535","82,111","42,023","0","14,458"
"Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1983,2,"70,480","2,644","427,332","2,644","0","0","70","52","249","0","0","Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1983,"2,599,006","102,080","18,505,164","65,854","0","0","108,535","82,111","42,023","0","14,458"
"Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1983,3,"60,310","2,560","369,252","2,560","0","0","122","121","373","0","0","Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1983,"2,599,006","102,080","18,505,164","65,854","0","0","108,535","82,111","42,023","0","14,458"
"Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1983,4,"79,542","4,563","484,656","4,563","0","0","230","170","217","0","0","Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1983,"2,599,006","102,080","18,505,164","65,854","0","0","108,535","82,111","42,023","0","14,458"
"Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1983,5,"91,340","4,257","578,520","4,257","0","0","1,374","784","382","0","0","Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1983,"2,599,006","102,080","18,505,164","65,854","0","0","108,535","82,111","42,023","0","14,458"
"Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1983,6,"322,393","9,011","2,282,346","9,011","0","0","17,504","11,498","2,736","0","1,497","Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1983,"2,599,006","102,080","18,505,164","65,854","0","0","108,535","82,111","42,023","0","14,458"
"Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1983,7,"552,473","15,891","4,186,086","15,891","0","0","31,541","26,917","11,255","0","2,891","Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1983,"2,599,006","102,080","18,505,164","65,854","0","0","108,535","82,111","42,023","0","14,458"
"Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1983,8,"625,132","23,219","4,744,032","23,219","0","0","35,313","28,265","16,472","0","2,720","Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1983,"2,599,006","102,080","18,505,164","65,854","0","0","108,535","82,111","42,023","0","14,458"
"Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1983,9,"432,745","14,202","3,145,158","14,202","0","0","19,068","11,917","7,686","0","7,350","Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1983,"2,599,006","102,080","18,505,164","65,854","0","0","108,535","82,111","42,023","0","14,458"
"Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1983,10,"193,914","10,841","1,238,736","10,841","0","0","2,528","1,952","1,791","0","0","Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1983,"2,599,006","102,080","18,505,164","65,854","0","0","108,535","82,111","42,023","0","14,458"
"Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1983,11,"76,969","6,370","478,230","6,370","0","0","552","360","456","0","0","Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1983,"2,599,006","102,080","18,505,164","65,854","0","0","108,535","82,111","42,023","0","14,458"
"Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1983,12,"26,110","4,744","158,616","4,744","0","0","54","26","83","0","0","Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1983,"2,599,006","102,080","18,505,164","65,854","0","0","108,535","82,111","42,023","0","14,458"
"Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1984,1,"51,124","5,253","311,856","5,253","0","0","95","50","281","0","0","Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1984,"2,231,448","234,186","15,624,252","95,899","0","0","82,722","61,278","34,714","0","7,583"
"Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1984,2,"49,126","4,257","304,152","4,257","0","0","417","80","286","0","0","Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1984,"2,231,448","234,186","15,624,252","95,899","0","0","82,722","61,278","34,714","0","7,583"
"Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1984,3,"46,210","3,165","290,352","3,165","0","0","511","187","393","0","0","Rocky Mountain NP","ROMO","National Park","Intermountain ","CO",1984,"2,231,448","234,186","15,624,252","95,899","0","0","82,722","61,278","34,714","0","7,583"
